ImageId,Feature_LBP_1,Feature_LBP_2,Feature_LBP_3,Feature_LBP_4,Feature_LBP_5,Feature_LBP_6,Feature_LBP_7,Feature_LBP_8,Feature_LBP_9,Feature_LBP_10,Classe
Foto_292,-0.6538909432303719,-0.551734515826918,-0.7553738117718249,-0.3105443133254666,-0.5351761938027317,1.1890222331089702,-0.3922694552482297,-0.29117949604294374,2.5673481843832633,-0.2662016882437476,Easyflowing
Foto_293,0.3462401697519908,0.35564887001699064,-1.2954892651672119,-1.14672528739231,-0.7684245276807162,0.23244815333944668,-0.2143763479247871,0.10729468755029911,-0.07679629687997941,2.4601798443862757,Easyflowing
Foto_294,-0.7342598638497622,-0.5205587409763681,-0.9471933821151339,-0.37594203282497646,-0.5237826803300616,1.1516678976001007,-0.38338779752279234,-0.15986133566671343,2.525296343655915,-0.031978407970206804,Easyflowing
Foto_295,-0.9751180101318273,-0.6402293634398768,-1.121223170795425,-0.1686792706331255,-0.34765582232234304,1.6265345431141252,-0.27001759213752263,-0.06425358091085238,2.1178801144943162,-0.15723784723746775,Easyflowing
Foto_296,-0.6202329203981939,-0.13790834907073055,-1.6279467569216433,-0.7631063753502365,-0.5996294198022727,0.9545838259703613,-0.46874652667244643,0.1502028969673127,1.6110248654486001,1.501758759829248,Easyflowing
Foto_297,-0.7833123545166841,-0.4434273248225739,-1.2143005880463291,-0.46488913726459874,-0.6035149257931889,1.105874635596874,-0.39448125256958827,0.00880372306295295,2.360624170153836,0.4286230541992994,Easyflowing
Foto_298,-0.7728567344642168,-0.4026233377629042,-1.548256722423342,-0.5154619411002168,-0.6266927405039671,1.2816243646410537,-0.41797055712873027,0.19504123354055727,1.8449403973638563,0.9622560378379079,Easyflowing
Foto_299,-0.7709060872484622,-0.4606738804130688,-1.2419871888147864,-0.4887866070452739,-0.654706817168681,1.2534307222438956,-0.36090126236543857,0.010076483192876686,2.2510466567334038,0.4634079808855339,Easyflowing
Foto_300,-0.3210945140351024,0.07987636541816837,-1.592866088100231,-0.8110523257844751,-0.7204763411259424,0.3736744910941887,-0.5121339202739569,0.25820335275757966,1.1538992010475142,2.091969779002259,Easyflowing
Foto_301,-0.821492929691996,-0.5704580046786679,-0.9195774831185634,-0.2991322497182454,-0.44277960540868505,1.378853460022142,-0.3183242982602623,-0.23576918869212085,2.404089763052939,-0.17540946350654102,Easyflowing
Foto_302,-0.8043320699594659,-0.5538510076303336,-0.9186883468432921,-0.2983574597771763,-0.49814081137759914,1.2608835728748695,-0.31676044234395356,-0.19488543717408985,2.4728309656480447,-0.14869896341700278,Easyflowing
Foto_303,-0.8961123860002113,-0.6539022872879737,-1.0432091293831294,-0.07469363070951485,-0.4716355329250427,1.4722182841042213,-0.3342044507583406,-0.05162600226073027,2.2642339355271,-0.21106880030637812,Easyflowing
Foto_304,0.9731287659298151,0.2454105384728946,-1.02156244459311,-1.0866259018138376,-0.9914568109977561,-0.5714115422625823,-0.5708601570318983,0.2663631772388917,0.5842919012513638,2.1727224738062185,Easyflowing
Foto_305,-0.7652940889085357,-0.22182771102223506,-1.5864152022282725,-0.6980187412827799,-0.6202161998965149,1.1560832597869473,-0.32808657304237737,0.05648497402123353,1.5638475306041804,1.4434427519683533,Easyflowing
Foto_306,-0.6651403428659863,-0.5463037720276822,-0.7107021901834388,-0.296418176430932,-0.5249058826804249,1.1469999349766118,-0.3660917917445622,-0.30001928463815336,2.5961067535520845,-0.33352524795751703,Easyflowing
Foto_307,-0.7152438121696603,-0.5480399586669945,-0.7755011895659081,-0.30665494833040313,-0.46189027652919284,1.1257168299923987,-0.36116506357577965,-0.26535761101950367,2.594112684477363,-0.2859766546123201,Easyflowing
Foto_308,-1.103660712129514,-0.666183668833731,-1.2823545831607641,-0.10340562199555345,-0.28694360398849406,1.7823529519354326,-0.21202135444768067,0.0017654093282604047,1.8378987576294836,0.03255242566256014,Easyflowing
Foto_309,-1.0428036108793401,-0.53763877251763,-1.4842420044542906,-0.33185546122705145,-0.3553545877421692,1.5912227736400635,-0.2604287376952251,0.0770558928213236,1.816655072073226,0.5273894359810926,Easyflowing
Foto_310,-0.9944672813363831,-0.6541358095854399,-1.1064393379477468,-0.11220165231103996,-0.34956828336099705,1.640231678487472,-0.2682384220525854,-0.06222043461227664,2.1023371771051904,-0.19529763438619227,Easyflowing
Foto_311,-0.9742557549526403,0.014098108819434465,-1.6986947201922364,-0.6237139227103858,-0.2869729500052278,1.307981770651233,-0.1750798272967672,0.08798578757189005,0.404131631429381,1.9445198766853216,Easyflowing
Foto_312,-0.9714035623460002,-0.6967086109077334,-0.9486974831952638,-0.015040173529203485,-0.3140382677893593,1.665765184032648,-0.26425154377994636,-0.12502925418598168,2.1228031441860034,-0.45339943248516346,Easyflowing
Foto_313,-1.0410440706795987,-0.6176523958599626,-1.3325035699629248,-0.17943688109242642,-0.32835945779979125,1.620747436272937,-0.2722569250738927,0.03585088676630567,1.974124974723261,0.1405300027060918,Easyflowing
Foto_314,-0.7159409819639898,-0.4890899050142466,-1.0085509067706626,-0.4494312184201189,-0.605523741297006,1.2136913950336206,-0.38324866664658525,-0.11843371876913013,2.453110091883431,0.10341765196468675,Easyflowing
Foto_315,-0.6976991725922602,-0.5107401163258729,-1.2467832064764708,-0.4936454803941084,-0.5443884186978906,1.2937177195600116,-0.4543710953103706,-0.08423976921817668,2.241388074789923,0.49676146466521465,Easyflowing
Foto_316,-0.8510500212470201,-0.5687143811247702,-1.323729399440425,-0.2835394847663754,-0.5195384631147404,1.495197762053688,-0.401425403691112,0.059556238809375626,2.087012331915733,0.3062308206056454,Easyflowing
Foto_317,1.067176080328083,0.19601635240310475,-0.9967124026082751,-1.0813814191677251,-0.9835031698458034,-0.5797553913928772,-0.6020595057295097,0.2509104590471469,0.5879624392895603,2.1413465576762944,Easyflowing
Foto_318,0.5899881257016324,0.38538254644840053,-1.1809851839187997,-1.1756437764836174,-0.9453697670557596,-0.1082525240196942,-0.3239860354295556,0.20347794879469336,0.18003510505139325,2.3753535609113055,Easyflowing
Foto_319,-0.9345501489923721,-0.5974207688503491,-1.0298312468452417,-0.24106946288061679,-0.4159724172870582,1.5070486967695536,-0.2568115573084822,-0.15647641861298203,2.2580294541073016,-0.13294613009975173,Easyflowing
Foto_320,-0.9178020770503228,-0.6275673736467934,-1.298083400634064,-0.1977549779253241,-0.4436724062582546,1.5855808605773505,-0.34026543109352425,0.03339002538407372,2.0460243140682044,0.16015046657865398,Easyflowing
Foto_321,-0.7799844549865579,-0.5516728149933313,-0.8342947538326364,-0.2999178805341714,-0.4493037624920898,1.17668406950759,-0.3266171881203731,-0.2174105080665679,2.5476609539278408,-0.26514366040970394,Easyflowing
Foto_322,-0.7149532755170863,-0.5343924737791517,-1.0046943003619782,-0.3977062593794065,-0.5492423341090005,1.1205232109347985,-0.3810845407147461,-0.11783701668560764,2.5129507394773865,0.06643625013478943,Easyflowing
Foto_323,-0.9201047262035739,-0.44925107861970853,-1.6244054900130087,-0.44117387174894585,-0.48599445105141287,1.412149163577793,-0.33791232508743224,0.17158521419184652,1.6257992041397282,1.0493083608147131,Easyflowing
Foto_324,-0.6676409778453712,-0.5490040275568021,-0.6719239002384604,-0.27822815626038855,-0.4666291535297209,1.064991482265546,-0.36441007241466006,-0.31644134161206167,2.6427725038529957,-0.39348635666107634,Easyflowing
Foto_325,-0.6928256146490511,-0.5664832870946288,-0.68884709281362,-0.24237931318389877,-0.46876690933172305,1.146464437294342,-0.3610071898623022,-0.30739418220191944,2.595277126657862,-0.4140379748150609,Easyflowing
Foto_326,-0.7393824281933117,-0.5582527862820692,-0.8223449775187327,-0.2881040134976942,-0.48387039414923916,1.1359497229079365,-0.3525813712243713,-0.20495219599890724,2.57369385718704,-0.2601554132306513,Easyflowing
Foto_327,-0.9094024814825221,-0.6772094350962214,-0.8996023335936658,0.026287455513637963,-0.43226979112899006,1.5683695497895522,-0.28110411127473633,-0.14422230710162617,2.221456529363268,-0.4723030749886971,Easyflowing
Foto_328,-0.9996713535003063,-0.6114374332684668,-1.3148789804635734,-0.1940155347086024,-0.40982626250075704,1.5596297578103104,-0.2632102014785151,0.019992074731241774,2.039597324215943,0.1738206091627254,Easyflowing
Foto_329,-0.6858291533772777,-0.5674672991446381,-0.6904080437448465,-0.2608293506584156,-0.4650084727477484,1.1315964395051776,-0.3676701259016884,-0.31114790932137637,2.6045713118337455,-0.387807396442932,Easyflowing
Foto_330,-0.7099899387454272,-0.5650627344869913,-0.743291427856965,-0.2601459748094734,-0.47978244082471444,1.1368186301079137,-0.3532586910752863,-0.26595182652957705,2.591403574738027,-0.35073917051750547,Easyflowing
Foto_331,0.5764229842829146,0.33673728817202336,-1.058763254320914,-0.9956746007263227,-0.9531889354252997,-0.5401054185828238,-0.6392812939090069,0.33584150607230295,0.6310656923658572,2.306946032071268,Easyflowing
Foto_332,-0.7378255860575114,-0.5596579713734473,-0.768644396691504,-0.28240497306613105,-0.46208445393223996,1.1547401303661928,-0.35055524865677173,-0.2631577535947129,2.57653397718083,-0.30694372417470644,Easyflowing
Foto_333,0.9935337996842235,0.2452739198250684,-0.9901283710649119,-1.075056438461164,-0.9950081010986819,-0.6330774862535293,-0.6020340973152905,0.2777708453691111,0.6391823399979051,2.139543589317269,Easyflowing
Foto_334,-0.9200771024713448,-0.6617288999110199,-1.0105218901210857,-0.019983409163152378,-0.47717264403114273,1.540418345331157,-0.2918524963636833,-0.05382381535304705,2.2143236803362387,-0.3195817682529198,Easyflowing
Foto_335,-0.734733850339334,-0.45686487736605474,-1.242298815587724,-0.49104851472330335,-0.5908918119548716,1.1152439892123656,-0.4222299708687761,0.012793480119841518,2.33976280068292,0.47026757082493625,Easyflowing
Foto_336,-0.6700471546842798,-0.5374955873755809,-1.1627887720223,-0.4230655092995613,-0.5482870360197607,1.173458053323338,-0.4651114365641486,-0.1099098863797784,2.3870888013164246,0.35615852770564654,Easyflowing
Foto_337,-1.0082595295126777,0.28125874160201586,-1.6739928940269626,-0.6035135977490537,-0.29377525444983277,0.9120728492582633,-0.10217283857293526,0.18239642997796007,0.1241220857408443,2.1818640077323765,Easyflowing
Foto_338,-1.083634154998552,-0.626996673961915,-1.2971400211320236,-0.12970731961347995,-0.30445468735652464,1.701631729334184,-0.25712031432223914,0.013298174447749852,1.9168082203982773,0.06731504720452279,Easyflowing
Foto_339,-0.6602615414388195,-0.5442973112364013,-0.6822986628877589,-0.2953757816253827,-0.46687355787912793,1.0332177848406678,-0.3685879962168587,-0.30125234734509976,2.6578923208184673,-0.37216290702968663,Easyflowing
Foto_340,-0.44999373103341483,0.3814321918448736,-1.5153282959380452,-0.8315482813658353,-0.6441358646071531,0.38918156272281684,-0.30336747679022386,0.27498030767944154,0.2796707163687232,2.4191088711188145,Easyflowing
Foto_341,-0.7838600252945755,-0.5590558326305728,-0.8726388664148295,-0.3131370490250968,-0.44003365002979267,1.2019567999831942,-0.32930399654464076,-0.24052515542438668,2.5245803513665703,-0.18798257598586895,Easyflowing
Foto_342,-1.1008803899438802,-0.6350417343441856,-1.2297891007101427,-0.12314940223686645,-0.26422127361575193,1.6879140253914042,-0.24166224923165608,-0.008690942112951343,1.9690181817720278,-0.05349711496799899,Easyflowing
Foto_343,-0.6639559279938965,-0.5555010920266973,-0.68260801698152,-0.2641291640555464,-0.4800161365937567,1.1163202209135732,-0.3691263020642045,-0.32320222917822833,2.615841035581751,-0.3936223876014749,Easyflowing
Foto_344,-0.7373158451344423,-0.5432165802605456,-0.9480192451421057,-0.3724860981675063,-0.503781759317849,1.3346649807709074,-0.3784051648587103,-0.23381082140215606,2.4266943498000457,-0.04432381628763923,Easyflowing
Foto_345,-0.6898524067954026,-0.5259780168561892,-0.8147963593252233,-0.350095862131611,-0.5376065890693844,1.142974890785442,-0.37082505607687205,-0.2401932149645102,2.5757540247275594,-0.18938141029380928,Easyflowing
Foto_346,-0.704380128066097,-0.5288846650368381,-0.9798577708636411,-0.40410949741677393,-0.5025522432988375,1.1379171195605378,-0.3983568760524723,-0.1802434012257109,2.522030228945963,0.03843723345386901,Easyflowing
Foto_347,1.0567417503796315,0.20293756075585676,-0.9705129809094664,-1.0646394896307056,-1.011617582893956,-0.6300618426054984,-0.5932999872680185,0.25909028484277624,0.6199422329768841,2.1314200543524953,Easyflowing
Foto_348,1.103226384173196,0.16225373695071682,-1.0111096612844976,-1.065251647277738,-0.9721446534722651,-0.5819563846343004,-0.5724842280390617,0.21930195280840548,0.569879384975371,2.1482851158001752,Easyflowing
Foto_349,-0.7200739988996319,-0.5596432392247498,-0.7620092734172628,-0.2697231521542102,-0.5088675554844833,1.2360932187680678,-0.34917349657815405,-0.2739733488958621,2.534556657987628,-0.32718581210134223,Easyflowing
Foto_350,-0.8454961844132195,-0.6060111240349898,-0.8425542612982753,-0.19846088145196442,-0.4274927256558178,1.3945591882359472,-0.258238255383279,-0.2613679608247091,2.4036388166618345,-0.35857661183552736,Easyflowing
Foto_351,-0.7398279296173379,-0.2985901592838791,-1.5726883061528727,-0.6617924287505035,-0.5115018344884521,1.167224835393757,-0.48324206462721153,0.12915999361580566,1.7717591168004057,1.199498777110287,Easyflowing
Foto_352,-0.7044546448884288,-0.5171319767905579,-0.907315265779912,-0.36803989951976,-0.5440885181487778,1.0886973770422717,-0.38654090377633993,-0.15455565509031907,2.5723189254146464,-0.0788894384628226,Easyflowing
Foto_353,-0.8610685157417837,-0.5564707896040489,-0.9833540200326197,-0.30831252698516165,-0.44430931337379703,1.3079447086710985,-0.2869484362746376,-0.1628294465870027,2.419594876425799,-0.12424653649784707,Easyflowing
Foto_354,-1.1129122612478755,-0.6976612663234926,-1.0665532904200044,0.01768569990301692,-0.24702237373868835,1.8147144890225406,-0.1336821140990178,-0.1279078650635178,1.9040503705289187,-0.35071138856188055,Easyflowing
Foto_355,-0.689820929169255,-0.5447097720600956,-0.7733803349636046,-0.3080258679476775,-0.5319348802777767,1.1584155732826973,-0.3623772257124526,-0.26575258968618576,2.576893102639457,-0.25930707610510667,Easyflowing
Foto_356,-0.7955557821320666,-0.585305464350122,-0.8342610982407644,-0.24747330263541575,-0.4470178946851672,1.2963050174447255,-0.33406932083605395,-0.24424258066889593,2.4767854850152395,-0.2851650589114799,Easyflowing
Foto_357,-0.745692510604458,-0.5317031781333902,-0.8639479383890558,-0.34400057695642233,-0.4619771004302075,1.095494297225785,-0.3579457924970588,-0.207267738580481,2.585261673431987,-0.16822113506669872,Easyflowing
Foto_358,-0.7268830340194409,-0.5336281767034926,-0.8832800061771928,-0.33581944940660885,-0.5418820660439381,1.2097924838102647,-0.38114468656060707,-0.2032591404303159,2.517037785212548,-0.12093370968121711,Easyflowing
Foto_359,-0.9487882105221536,-0.6315961168817465,-1.1859705374287532,-0.13514287716044102,-0.4802156747915244,1.5538976586127575,-0.3195089408734351,0.020066253153852947,2.128004549237672,-0.0007461033462293609,Easyflowing
Foto_360,-0.9431318661051183,-0.5612900367195778,-1.1025923943257818,-0.2900417994870779,-0.46227019258255286,1.48818191354508,-0.2451246345677782,-0.16860930046189537,2.230647034286799,0.05423127641790303,Easyflowing
Foto_361,-0.7532059533875657,-0.5833549877361016,-1.3421457147225333,-0.32811698772180936,-0.606317176706646,1.4343175566806783,-0.3971189425177165,0.05647083056374078,2.10345189758614,0.41601947796181266,Easyflowing
Foto_362,1.1240259740660965,0.16787151339439316,-0.9952931638072824,-1.0832644987328612,-0.9778910672139944,-0.5739061990606085,-0.5996356792997644,0.23651904780840682,0.5781552999465769,2.1234187728990372,Easyflowing
Foto_363,0.30956982968523733,0.36825961023553194,-1.2051068340820872,-1.0201814897394708,-0.8762339205636839,-0.22013921267279365,-0.5689756576827294,0.3193264428201968,0.4856391713361214,2.4078420606636763,Easyflowing
Foto_364,-1.0111703305818371,-0.6746513485168613,-1.1492246991434973,-0.057898498793854336,-0.3467493057910593,1.655497386190201,-0.27002187784543547,-0.030030950292695837,2.057560108973362,-0.17331048419832312,Easyflowing
Foto_365,-1.0202272599945863,-0.6226154908305598,-1.3076089158384423,-0.1818069462943647,-0.39185965969737013,1.5997802659463622,-0.2773770140866751,0.045255896270737894,2.0033231985682254,0.15313592595667133,Easyflowing
Foto_366,-0.9677093275920566,-0.6908655215073105,-0.9821367102010996,0.0022377164863006524,-0.3461541298841073,1.591163639949564,-0.287855726688383,-0.07748093333815577,2.1706144353494903,-0.4118134425742412,Easyflowing
Foto_367,-0.6757629994171217,-0.5420019938516876,-0.7332371534595056,-0.30599806719567485,-0.5015410618787759,1.1336367913175855,-0.36123650936354473,-0.29612821721306437,2.6004273696725035,-0.31815815861071434,Easyflowing
Foto_368,0.9417223546455736,0.2503807671565159,-1.014078774088337,-1.0894130068619758,-0.977078332327833,-0.5678512242079038,-0.5720734968412348,0.24715850646265827,0.5837180803142101,2.197515125748326,Easyflowing
Foto_369,-0.662443299133976,-0.5485599558929266,-0.6657680184473455,-0.2646476573442085,-0.5080077456763359,1.152432002672501,-0.36663693430926014,-0.33643349829343905,2.5988722121185437,-0.3988071056935533,Easyflowing
Foto_370,-0.7238745070938092,-0.5416629596271566,-0.8145419712627827,-0.33020990265296896,-0.48587241365025363,1.1385654474931723,-0.35481785390877457,-0.2444264593439262,2.577473131611275,-0.22063251156477573,Easyflowing
Foto_371,-0.8928043288356909,-0.6736362257504253,-0.9577324324576881,-0.002688652749104672,-0.46490810408455563,1.4832210314635614,-0.32268123392579756,-0.08499288982941162,2.2750149647304934,-0.35879212856137965,Easyflowing
Foto_372,-0.7927398367774625,-0.5606145178183444,-0.9571554595499122,-0.3235139743403436,-0.4869190046323953,1.2523883920157322,-0.32895562615787155,-0.16687213987864805,2.466654126155526,-0.10227195901628133,Easyflowing
Foto_373,-0.8948761827224949,-0.6363319905430485,-1.1153409204131162,-0.11798329326963167,-0.48563457490642126,1.4922464997365519,-0.3433092379162732,-0.009686404971625474,2.2233180125113727,-0.11240190750531212,Easyflowing
Foto_374,-1.0836846219018241,-0.6894008658356425,-1.1639189462004664,-0.03589136363057593,-0.2797590314524354,1.7705909635017316,-0.17988498276050585,-0.0817794400565976,1.9258471733974802,-0.1821188850611642,Easyflowing
Foto_375,-0.7523596608516969,-0.5505287632728227,-0.8479775390954797,-0.3131191203009132,-0.48355700723887357,1.195772855733502,-0.342353861460264,-0.22299501891929008,2.5367122248390293,-0.21959410943319121,Easyflowing
Foto_376,-1.0244290893872934,-0.6461774198386581,-1.2155171235646964,-0.13751495919264825,-0.3596963069881755,1.6761610429208393,-0.2347192988531915,-0.018877364513786625,2.009936192666203,-0.04916567324859365,Easyflowing
Foto_377,-0.690420847928717,-0.565551273513011,-0.7359117610571485,-0.2869668734487913,-0.4891005136666603,1.1436925232219954,-0.36667085711839087,-0.2805688665964017,2.591648226553055,-0.3201497564459307,Easyflowing
Foto_378,-0.9014497883800979,-0.5494580004087493,-1.0463280566442994,-0.27901294434163976,-0.48174132438072037,1.3761242915265108,-0.27656738568060263,-0.12991819562737428,2.343216247553206,-0.05486484361623378,Easyflowing
Foto_379,0.5002119091380909,0.40030732673447766,-1.2000450747779476,-1.1558866229945324,-0.9075344792764592,-0.09733650222897515,-0.29495340347248594,0.20519586956378483,0.13488684527033284,2.4151541320437127,Easyflowing
Foto_380,-0.9922380569676332,-0.697863162661402,-1.0840442613715402,-0.013651922617840222,-0.33735379888643063,1.627468986846814,-0.2769997200653437,-0.035753416270632644,2.103926186554127,-0.29349083456011943,Easyflowing
Foto_381,-0.04399898798998269,0.26756048659224013,-1.4270692807694043,-0.9111185603412764,-0.8001780099534402,0.08168791067197054,-0.5239411835627078,0.33854872130717695,0.6525087642130931,2.3660001398323294,Easyflowing
Foto_382,-0.6765000856232972,-0.5196500039687783,-0.8409280970870308,-0.3853377307985613,-0.5666854303707998,1.1755198289562998,-0.36907131250119557,-0.23730679159442133,2.550326146498721,-0.1303665235109363,Easyflowing
Foto_383,-0.7740263624872935,-0.5324987363260336,-0.9833942842433331,-0.36485596951625493,-0.5277984718360399,1.2033831545311477,-0.3478690487278563,-0.16942391966914463,2.477979439124728,0.018504199150080874,Easyflowing
Foto_384,1.0386098069596033,0.16609199478367126,-1.056259512494285,-1.1172798443015182,-0.9543968868877888,-0.40156726724775843,-0.5278623364663141,0.22103460429934704,0.40275850081690345,2.2288709405381386,Easyflowing
Foto_385,1.0615149785860505,0.20080792621417337,-0.9831598355639363,-1.0664147163827113,-1.0067436357470325,-0.6145613033919243,-0.5948403670319213,0.2546847111152121,0.6189121079084605,2.129800134293628,Easyflowing
Foto_386,-0.7896447099535784,-0.28434767837589064,-1.5813093048818707,-0.6511848528159142,-0.5221728447535258,1.1445580472848056,-0.4262283084546029,0.11832616497035202,1.7374920237331561,1.2545114632470684,Easyflowing
Foto_387,-0.8065973285960216,-0.588509446725494,-0.9499077620657026,-0.3108649958258995,-0.4602637810442925,1.3566408811963204,-0.323353922489924,-0.1996354927244314,2.4066473904741796,-0.12415554219873332,Easyflowing
Foto_388,-0.7072033072305716,-0.325478049426667,-1.688519793455326,-0.5460192737119712,-0.6006947705590484,1.1149788476301168,-0.4654272569526714,0.2797980930394451,1.5879971368667547,1.3505683737999372,Easyflowing
