ImageId,Classe,Feature_LBP_1,Feature_LBP_2,Feature_LBP_3,Feature_LBP_4,Feature_LBP_5,Feature_LBP_6,Feature_LBP_7,Feature_LBP_8,Feature_LBP_9,Feature_LBP_10
Parteck 50.jpg,Cohesive,0.07170952690972222,0.10304090711805555,0.049601236979166664,0.0906643337673611,0.07480875651041667,0.11472574869791667,0.0725436740451389,0.0896267361111111,0.11030409071180555,0.22297498914930555
Parteck 50.jpg,Cohesive,0.07117377387152778,0.10444471571180555,0.04922146267361111,0.0895657009548611,0.072509765625,0.1079440646701389,0.0724216037326389,0.09278700086805555,0.1130099826388889,0.2269219292534722
Parteck 50.jpg,Cohesive,0.06117078993055555,0.09375,0.045247395833333336,0.09765625,0.08454047309027778,0.13191053602430555,0.0746188693576389,0.0906982421875,0.11077202690972222,0.20963541666666666
Parteck 50.jpg,Cohesive,0.054056803385416664,0.08927408854166667,0.042378743489583336,0.09928385416666667,0.08795844184027778,0.1429375542534722,0.07445610894097222,0.0914306640625,0.1163058810763889,0.20191786024305555
Mowiol 18-88.jpg,Cohesive,0.011250813802083334,0.04476589626736111,0.009691026475694444,0.10382758246527778,0.1438056098090278,0.3112725151909722,0.0683254665798611,0.07457139756944445,0.15305582682291666,0.0794338650173611
Mowiol 18-88.jpg,Cohesive,0.011203342013888888,0.04513210720486111,0.008802625868055556,0.10017225477430555,0.14283582899305555,0.3109809027777778,0.06748453776041667,0.07622612847222222,0.15875244140625,0.07840983072916667
Mowiol 18-88.jpg,Cohesive,0.012295193142361112,0.04426405164930555,0.0106201171875,0.10418023003472222,0.1483832465277778,0.3094685872395833,0.07041422526041667,0.07532416449652778,0.1465793185763889,0.07847086588541667
Mowiol 18-88.jpg,Cohesive,0.012051052517361112,0.04442003038194445,0.009548611111111112,0.1017727322048611,0.1472100151909722,0.3065999348958333,0.06858317057291667,0.07761637369791667,0.15458170572916666,0.07761637369791667
Cetyl alcohol.jpg,Cohesive,0.053154839409722224,0.08173285590277778,0.0374755859375,0.09682210286458333,0.10052490234375,0.1676093207465278,0.07685004340277778,0.08954535590277778,0.1075778537326389,0.18870713975694445
Cetyl alcohol.jpg,Cohesive,0.048502604166666664,0.08020697699652778,0.037835015190972224,0.1003078884548611,0.09712727864583333,0.1673923068576389,0.0763821072048611,0.09025065104166667,0.109375,0.1926201714409722
Cetyl alcohol.jpg,Cohesive,0.050849066840277776,0.08149549696180555,0.039794921875,0.10089789496527778,0.09880235460069445,0.1641167534722222,0.07544623480902778,0.0890163845486111,0.108642578125,0.19093831380208334
Cetyl alcohol.jpg,Cohesive,0.050421820746527776,0.08311631944444445,0.03934054904513889,0.09940592447916667,0.0964084201388889,0.16181776258680555,0.07470703125,0.08997938368055555,0.11092122395833333,0.1938815646701389
Potasium chloride.jpg,Cohesive,0.015713161892361112,0.04374864366319445,0.008253309461805556,0.10160319010416667,0.13871256510416666,0.3019951714409722,0.06911214192708333,0.08439127604166667,0.1647610134548611,0.07170952690972222
Potasium chloride.jpg,Cohesive,0.015279134114583334,0.044270833333333336,0.008456759982638888,0.10007731119791667,0.13413492838541666,0.2960272894965278,0.0687255859375,0.0854153103298611,0.1703423394097222,0.0772705078125
Potasium chloride.jpg,Cohesive,0.013956705729166666,0.04050021701388889,0.008293999565972222,0.1031833224826389,0.14097764756944445,0.3058336046006944,0.0694851345486111,0.08500840928819445,0.16196695963541666,0.07079399956597222
Potasium chloride.jpg,Cohesive,0.014316134982638888,0.041754828559027776,0.008029513888888888,0.10213216145833333,0.13886854383680555,0.2996893988715278,0.06778971354166667,0.0854220920138889,0.1741265190972222,0.06787109375
ParacetamolPowder.jpg,Cohesive,0.04129367404513889,0.0788845486111111,0.03584120008680555,0.101806640625,0.10302734375,0.1700439453125,0.07744004991319445,0.09021674262152778,0.1136135525173611,0.1878323025173611
ParacetamolPowder.jpg,Cohesive,0.037238226996527776,0.07258436414930555,0.032755533854166664,0.10382758246527778,0.1064792209201389,0.1796332465277778,0.07627360026041667,0.09177652994791667,0.11876763237847222,0.1806640625
ParacetamolPowder.jpg,Cohesive,0.042426215277777776,0.07720269097222222,0.035346137152777776,0.10175238715277778,0.10451253255208333,0.17413330078125,0.0757107204861111,0.08947075737847222,0.11338975694444445,0.18605550130208334
ParacetamolPowder.jpg,Cohesive,0.03616672092013889,0.0721774631076389,0.03158908420138889,0.10376654730902778,0.10761176215277778,0.1866794162326389,0.0773654513888889,0.09003363715277778,0.1199069552951389,0.17470296223958334
Lidocaine.jpg,Cohesive,0.03270128038194445,0.0735812717013889,0.05419921875,0.12394883897569445,0.15211995442708334,0.15736219618055555,0.10436333550347222,0.07984076605902778,0.08831787109375,0.13356526692708334
Lidocaine.jpg,Cohesive,0.029181586371527776,0.07093641493055555,0.05195448133680555,0.12766520182291666,0.1615668402777778,0.1621025933159722,0.10630967881944445,0.07926432291666667,0.08947075737847222,0.1215481228298611
Lidocaine.jpg,Cohesive,0.031778971354166664,0.0722927517361111,0.055826822916666664,0.12664794921875,0.15257432725694445,0.1572197808159722,0.10346137152777778,0.07746717664930555,0.0889010959201389,0.13382975260416666
Lidocaine.jpg,Cohesive,0.03300645616319445,0.0723537868923611,0.05374484592013889,0.12569173177083334,0.15355088975694445,0.16059705946180555,0.10656060112847222,0.0783420138888889,0.08826361762152778,0.12788899739583334
Calcium Phosphate Dibasic.jpg,Cohesive,0.08672417534722222,0.11152479383680555,0.07307942708333333,0.08563910590277778,0.06992594401041667,0.0764431423611111,0.07121446397569445,0.09339735243055555,0.11912027994791667,0.21293131510416666
Calcium Phosphate Dibasic.jpg,Cohesive,0.08526611328125,0.11194525824652778,0.07234022352430555,0.0878567165798611,0.07076009114583333,0.07862006293402778,0.07118733723958333,0.09224446614583333,0.11659071180555555,0.2131890190972222
Calcium Phosphate Dibasic.jpg,Cohesive,0.0827365451388889,0.1114841037326389,0.07328965928819445,0.08836534288194445,0.07204182942708333,0.07712809244791667,0.07307942708333333,0.09260389539930555,0.1188015407986111,0.21046956380208334
Calcium Phosphate Dibasic.jpg,Cohesive,0.07988823784722222,0.10993109809027778,0.07276746961805555,0.09056939019097222,0.07640245225694445,0.08349609375,0.07299126519097222,0.0907864040798611,0.11627197265625,0.20689561631944445
Stearyl alcohol.jpg,Cohesive,0.0733371310763889,0.10405137803819445,0.04928927951388889,0.08869086371527778,0.0785183376736111,0.11690266927083333,0.07346598307291667,0.09004720052083333,0.105712890625,0.21998426649305555
Stearyl alcohol.jpg,Cohesive,0.07666693793402778,0.10349527994791667,0.05001491970486111,0.0886569552951389,0.07813178168402778,0.11513264973958333,0.07276068793402778,0.0887722439236111,0.10577392578125,0.22059461805555555
Stearyl alcohol.jpg,Cohesive,0.07262505425347222,0.10089111328125,0.048360188802083336,0.09000651041666667,0.0821533203125,0.1251763237847222,0.07445610894097222,0.08856879340277778,0.10445149739583333,0.2133110894097222
Stearyl alcohol.jpg,Cohesive,0.07078043619791667,0.10007731119791667,0.048699273003472224,0.09056260850694445,0.0822482638888889,0.1261257595486111,0.07380506727430555,0.08893500434027778,0.10634358723958333,0.21242268880208334
Caffeine_19mm.jpg,Cohesive,0.07118733723958333,0.10442437065972222,0.05171034071180555,0.08662923177083333,0.07444932725694445,0.10529242621527778,0.07401529947916667,0.09224446614583333,0.1123928493923611,0.2276543511284722
Caffeine_19mm.jpg,Cohesive,0.06571451822916667,0.10212537977430555,0.049675835503472224,0.09000651041666667,0.07709418402777778,0.11208089192708333,0.07404920789930555,0.0935329861111111,0.11311848958333333,0.2226019965277778
Caffeine_19mm.jpg,Cohesive,0.0655788845486111,0.09913465711805555,0.047627766927083336,0.0898708767361111,0.0831637912326389,0.1189846462673611,0.0759006076388889,0.0921902126736111,0.11061604817708333,0.21693250868055555
Caffeine_19mm.jpg,Cohesive,0.0666775173611111,0.09795464409722222,0.04629177517361111,0.0891994900173611,0.08162434895833333,0.12404378255208333,0.0743747287326389,0.09088812934027778,0.11488172743055555,0.21406385633680555
Calcium phosphate dibasic_19mm.jpg,Cohesive,0.08234998914930555,0.1095309787326389,0.057352701822916664,0.08121744791666667,0.06922064887152778,0.09014214409722222,0.07285563151041667,0.09438069661458333,0.11554633246527778,0.22740342881944445
Calcium phosphate dibasic_19mm.jpg,Cohesive,0.08350287543402778,0.11113145616319445,0.05706787109375,0.07897271050347222,0.06776936848958333,0.0854220920138889,0.0712009006076389,0.09349907769097222,0.11976453993055555,0.23166910807291666
Calcium phosphate dibasic_19mm.jpg,Cohesive,0.08283148871527778,0.11012776692708333,0.05841064453125,0.07990858289930555,0.06913926866319445,0.08734130859375,0.07262505425347222,0.09332953559027778,0.11704508463541667,0.2292412651909722
Calcium phosphate dibasic_19mm.jpg,Cohesive,0.0834011501736111,0.10930040147569445,0.0560302734375,0.07828776041666667,0.06840684678819445,0.09149848090277778,0.07191975911458333,0.09478081597222222,0.12053765190972222,0.2258368598090278
1-Octadecanol.jpg,Cohesive,0.03959825303819445,0.0705295138888889,0.028957790798611112,0.09836832682291667,0.1062350802951389,0.20326063368055555,0.07637532552083333,0.09083387586805555,0.12486436631944445,0.1609768337673611
1-Octadecanol.jpg,Cohesive,0.038899739583333336,0.07068549262152778,0.028076171875,0.09764946831597222,0.10316297743055555,0.2013007269965278,0.07520887586805555,0.09147135416666667,0.1294216579861111,0.16412353515625
1-Octadecanol.jpg,Cohesive,0.04072401258680555,0.07140435112847222,0.029866536458333332,0.10063340928819445,0.10578070746527778,0.19801839192708334,0.0749240451388889,0.09110514322916667,0.12530517578125,0.1622382269965278
1-Octadecanol.jpg,Cohesive,0.03581407335069445,0.06885443793402778,0.026618109809027776,0.09773084852430555,0.1083984375,0.20933702256944445,0.0742526584201389,0.0904269748263889,0.1324734157986111,0.1560940212673611
Caffeine_15mm.jpg,Cohesive,0.09364827473958333,0.1159396701388889,0.055887858072916664,0.07417127821180555,0.0656399197048611,0.09257676866319445,0.07463921440972222,0.09205457899305555,0.10789659288194445,0.2275458441840278
Caffeine_15mm.jpg,Cohesive,0.0870632595486111,0.1141628689236111,0.05301242404513889,0.07878282335069445,0.066650390625,0.0957370334201389,0.07393391927083333,0.0920138888888889,0.1092529296875,0.22939046223958334
Caffeine_15mm.jpg,Cohesive,0.0837063259548611,0.11168755425347222,0.05495876736111111,0.08030192057291667,0.06932237413194445,0.0946926540798611,0.07373725043402778,0.0920681423611111,0.11100938585069445,0.228515625
Caffeine_15mm.jpg,Cohesive,0.0801730685763889,0.10913764105902778,0.05317518446180555,0.08149549696180555,0.07071940104166667,0.09944661458333333,0.07421875,0.09278021918402778,0.11326768663194445,0.2255859375
Caffeine.jpg,Cohesive,0.040445963541666664,0.08428276909722222,0.06641981336805555,0.1287299262152778,0.1211886935763889,0.12005615234375,0.08464898003472222,0.08350965711805555,0.10227457682291667,0.16844346788194445
Caffeine.jpg,Cohesive,0.03620741102430555,0.0819430881076389,0.0654635959201389,0.1311102973090278,0.12813313802083334,0.1258205837673611,0.0872531467013889,0.08164469401041667,0.1003689236111111,0.1620551215277778
Caffeine.jpg,Cohesive,0.041219075520833336,0.08464219835069445,0.06852891710069445,0.12550184461805555,0.1221042209201389,0.12046983506944445,0.08417426215277778,0.08226182725694445,0.10206434461805555,0.1690334743923611
Caffeine.jpg,Cohesive,0.03567165798611111,0.07984076605902778,0.06437174479166667,0.1296047634548611,0.1335110134548611,0.1327853732638889,0.08864339192708333,0.08021375868055555,0.09868706597222222,0.1566704644097222
Granulac 230.jpg,Cohesive,0.09699164496527778,0.1192626953125,0.07082112630208333,0.07867431640625,0.0644802517361111,0.07800971137152778,0.07182481553819445,0.09174940321180555,0.11412896050347222,0.2140570746527778
Granulac 230.jpg,Cohesive,0.10005696614583333,0.11815728081597222,0.0713229709201389,0.07640245225694445,0.06234402126736111,0.0756564670138889,0.07175699869791667,0.09435356987847222,0.11583794487847222,0.214111328125
Granulac 230.jpg,Cohesive,0.09571668836805555,0.1172756618923611,0.07044813368055555,0.0812717013888889,0.0670505099826389,0.0786471896701389,0.07464599609375,0.0921902126736111,0.11309814453125,0.20965576171875
Granulac 230.jpg,Cohesive,0.09482828776041667,0.11545817057291667,0.07001410590277778,0.0811428493923611,0.06976996527777778,0.07960340711805555,0.07468668619791667,0.09314643012152778,0.11381022135416667,0.20753987630208334
Calcium Carbonate (40%) - multicomponent.jpg,Cohesive,0.08860270182291667,0.10918511284722222,0.058939615885416664,0.0741238064236111,0.0705837673611111,0.08994547526041667,0.07439507378472222,0.0976833767361111,0.11713324652777778,0.21940782335069445
Calcium Carbonate (40%) - multicomponent.jpg,Cohesive,0.09092881944444445,0.10786268446180555,0.058966742621527776,0.07325575086805555,0.06840006510416667,0.08978271484375,0.07386610243055555,0.09717475043402778,0.1193508572048611,0.22041151258680555
Calcium Carbonate (40%) - multicomponent.jpg,Cohesive,0.08115641276041667,0.10475667317708333,0.057779947916666664,0.07878282335069445,0.07564290364583333,0.09501139322916667,0.07316080729166667,0.09556749131944445,0.11979844835069445,0.21834309895833334
Calcium Carbonate (40%) - multicomponent.jpg,Cohesive,0.0809326171875,0.10370551215277778,0.055806477864583336,0.07818603515625,0.07488335503472222,0.09916178385416667,0.0743679470486111,0.09735785590277778,0.1214938693576389,0.2141045464409722
Azelaic acid.jpg,Cohesive,0.010226779513888888,0.036017523871527776,0.009962293836805556,0.10817464192708333,0.14742024739583334,0.3204277886284722,0.06923421223958333,0.0789523654513889,0.14155409071180555,0.0780300564236111
Azelaic acid.jpg,Cohesive,0.010267469618055556,0.036017523871527776,0.009195963541666666,0.10600450303819445,0.14674207899305555,0.3173353407118056,0.06819661458333333,0.07875569661458333,0.1450263129340278,0.08245849609375
Azelaic acid.jpg,Cohesive,0.0103759765625,0.035271538628472224,0.010118272569444444,0.10921223958333333,0.1509738498263889,0.3148939344618056,0.0702853732638889,0.08037651909722222,0.1415473090277778,0.07694498697916667
Azelaic acid.jpg,Cohesive,0.010403103298611112,0.036858452690972224,0.009684244791666666,0.10860188802083333,0.14936659071180555,0.3106282552083333,0.06950547960069445,0.080078125,0.14400227864583334,0.08087158203125
Span 60.jpg,Cohesive,0.01416015625,0.05412462022569445,0.04168701171875,0.1462470160590278,0.21382649739583334,0.17124430338541666,0.11336263020833333,0.07550048828125,0.08913167317708333,0.0807156032986111
Span 60.jpg,Cohesive,0.013827853732638888,0.052693684895833336,0.04109022352430555,0.1470404730902778,0.21522352430555555,0.17352294921875,0.11442057291666667,0.07436116536458333,0.0895046657986111,0.07831488715277778
Span 60.jpg,Cohesive,0.014411078559027778,0.053670247395833336,0.043267144097222224,0.143310546875,0.2149386935763889,0.17204454210069445,0.11214192708333333,0.07440185546875,0.08869764539930555,0.08311631944444445
Span 60.jpg,Cohesive,0.014200846354166666,0.052619086371527776,0.04246690538194445,0.14560953776041666,0.21600341796875,0.1732109917534722,0.11525472005208333,0.07292344835069445,0.0884128146701389,0.07929823133680555
Calcium Carbonate (40%) - multicomponent_15 mm.jpg,Cohesive,0.0943332248263889,0.10963270399305555,0.05799696180555555,0.0704006618923611,0.0696682400173611,0.09400770399305555,0.07440863715277778,0.0970119900173611,0.11423746744791667,0.21830240885416666
Calcium Carbonate (40%) - multicomponent_15 mm.jpg,Cohesive,0.0962253146701389,0.10877821180555555,0.058146158854166664,0.06977674696180555,0.0675998263888889,0.08928765190972222,0.07563612196180555,0.0969509548611111,0.11780463324652778,0.2197943793402778
Calcium Carbonate (40%) - multicomponent_15 mm.jpg,Cohesive,0.09398057725694445,0.10919867621527778,0.05783420138888889,0.07191297743055555,0.06880018446180555,0.0960354275173611,0.07771131727430555,0.09516059027777778,0.11182318793402778,0.21754286024305555
Calcium Carbonate (40%) - multicomponent_15 mm.jpg,Cohesive,0.08844672309027778,0.10453287760416667,0.058390299479166664,0.07387288411458333,0.07140435112847222,0.0950656467013889,0.074462890625,0.09731038411458333,0.12102593315972222,0.2154880099826389
Parteck 50_19mm.jpg,Cohesive,0.10737440321180555,0.12304009331597222,0.055806477864583336,0.06999376085069445,0.059332953559027776,0.08349609375,0.0730319552951389,0.09260389539930555,0.1083034939236111,0.2270168728298611
Parteck 50_19mm.jpg,Cohesive,0.11187065972222222,0.12449137369791667,0.056267632378472224,0.06818305121527778,0.057373046875,0.07952202690972222,0.07312689887152778,0.09404839409722222,0.1090359157986111,0.2260810004340278
Parteck 50_19mm.jpg,Cohesive,0.1035427517361111,0.12123616536458333,0.05552842881944445,0.07191975911458333,0.06087917751736111,0.08695475260416667,0.07293701171875,0.09203423394097222,0.10749647352430555,0.2274712456597222
Parteck 50_19mm.jpg,Cohesive,0.1062893337673611,0.1184353298611111,0.055013020833333336,0.07060411241319445,0.06481255425347222,0.09398735894097222,0.07415771484375,0.09117296006944445,0.1080593532986111,0.21746826171875
Lidocaine_19mm.jpg,Cohesive,0.046468098958333336,0.07116021050347222,0.028632269965277776,0.09112548828125,0.10991075303819445,0.2226019965277778,0.0767483181423611,0.08778889973958333,0.1195949978298611,0.1459689670138889
Lidocaine_19mm.jpg,Cohesive,0.052239312065972224,0.0770263671875,0.030117458767361112,0.0896877712673611,0.1047634548611111,0.20621744791666666,0.07586669921875,0.08997938368055555,0.11504448784722222,0.1590576171875
Lidocaine_19mm.jpg,Cohesive,0.05352783203125,0.07691107855902778,0.03125,0.09009467230902778,0.10780164930555555,0.2113308376736111,0.07817925347222222,0.08930799696180555,0.11037190755208333,0.15122477213541666
Lidocaine_19mm.jpg,Cohesive,0.05390760633680555,0.0780029296875,0.031853569878472224,0.09033203125,0.1047702365451389,0.20245361328125,0.0771755642361111,0.0904541015625,0.11240641276041667,0.15864393446180555
Granulac 230_11mm.jpg,Cohesive,0.11804877387152778,0.12268744574652778,0.05911593967013889,0.060906304253472224,0.05445692274305555,0.070556640625,0.0722995334201389,0.09669325086805555,0.11737738715277778,0.22785780164930555
Granulac 230_11mm.jpg,Cohesive,0.12101236979166667,0.12322998046875,0.057732476128472224,0.060791015625,0.05323621961805555,0.06943766276041667,0.07338460286458333,0.09772406684027778,0.11722819010416667,0.2262234157986111
Granulac 230_11mm.jpg,Cohesive,0.12169053819444445,0.12361653645833333,0.058430989583333336,0.06045871310763889,0.053853352864583336,0.0707126193576389,0.0744967990451389,0.0966457790798611,0.11486138237847222,0.22523328993055555
Granulac 230_11mm.jpg,Cohesive,0.119384765625,0.12061225043402778,0.056070963541666664,0.06297471788194445,0.05648464626736111,0.07720269097222222,0.07209608289930555,0.09734429253472222,0.11680094401041667,0.22102864583333334
calcium carbonate (40%) - binary_15mm.jpg,Cohesive,0.09051513671875,0.10566541883680555,0.058736165364583336,0.07135009765625,0.0733371310763889,0.09637451171875,0.07453748914930555,0.0973239474826389,0.11943901909722222,0.21272108289930555
calcium carbonate (40%) - binary_15mm.jpg,Cohesive,0.0872463650173611,0.10529920789930555,0.05850558810763889,0.0733371310763889,0.07255045572916667,0.09278700086805555,0.07557508680555555,0.0970458984375,0.12192789713541667,0.2157253689236111
calcium carbonate (40%) - binary_15mm.jpg,Cohesive,0.08545600043402778,0.10369873046875,0.059163411458333336,0.07484944661458333,0.0749782986111111,0.0913425021701389,0.0740627712673611,0.09776475694444445,0.12410481770833333,0.21457926432291666
calcium carbonate (40%) - binary_15mm.jpg,Cohesive,0.08226860894097222,0.1016506618923611,0.05743408203125,0.07708740234375,0.0752902560763889,0.09967719184027778,0.07288275824652778,0.09724256727430555,0.12498643663194445,0.2114800347222222
Span 60_19mm.jpg,Cohesive,0.00909423828125,0.037665473090277776,0.009487575954861112,0.10784233940972222,0.15672471788194445,0.3315294053819444,0.0767550998263889,0.07771809895833333,0.1278957790798611,0.06528727213541667
Span 60_19mm.jpg,Cohesive,0.008253309461805556,0.03912353515625,0.009412977430555556,0.1079440646701389,0.1561957465277778,0.3258463541666667,0.07630750868055555,0.07996283637152778,0.1270819769965278,0.06987169053819445
Span 60_19mm.jpg,Cohesive,0.009039984809027778,0.038018120659722224,0.010002983940972222,0.1102634006076389,0.15907118055555555,0.3259684244791667,0.07674153645833333,0.07866753472222222,0.12456597222222222,0.0676608615451389
Span 60_19mm.jpg,Cohesive,0.008327907986111112,0.038384331597222224,0.008999294704861112,0.10969373914930555,0.1603936089409722,0.3213297526041667,0.0762939453125,0.0806003146701389,0.12483723958333333,0.0711398654513889
Potasium chloride_19mm.jpg,Cohesive,0.016092936197916668,0.04739040798611111,0.013081868489583334,0.10331217447916667,0.13132731119791666,0.2933349609375,0.07184516059027778,0.0840115017361111,0.15003797743055555,0.0895657009548611
Potasium chloride_19mm.jpg,Cohesive,0.016323513454861112,0.0469970703125,0.012959798177083334,0.09978569878472222,0.1302422417534722,0.2967054578993056,0.0714992947048611,0.08458794487847222,0.15275065104166666,0.08814832899305555
Potasium chloride_19mm.jpg,Cohesive,0.0181884765625,0.04720730251736111,0.014112684461805556,0.10211181640625,0.1320258246527778,0.29541015625,0.07324896918402778,0.0841335720486111,0.14398193359375,0.08957926432291667
Potasium chloride_19mm.jpg,Cohesive,0.016879611545138888,0.047234429253472224,0.013129340277777778,0.1005859375,0.1329074435763889,0.2937961154513889,0.07267252604166667,0.08531358506944445,0.1489189995659722,0.08856201171875
Cellulose.jpg,Cohesive,0.06785074869791667,0.10683186848958333,0.07299126519097222,0.09924994574652778,0.08030870225694445,0.08806694878472222,0.0738525390625,0.08951822916666667,0.11360677083333333,0.20772298177083334
Cellulose.jpg,Cohesive,0.0631374782986111,0.10510932074652778,0.07249620225694445,0.10286458333333333,0.08665635850694445,0.09148491753472222,0.07619222005208333,0.08799913194444445,0.11216905381944445,0.20189073350694445
Cellulose.jpg,Cohesive,0.060553656684027776,0.10251871744791667,0.07191975911458333,0.10569932725694445,0.08970133463541667,0.09415690104166667,0.07579210069444445,0.08653428819444445,0.1116061740451389,0.20151774088541666
